-0.009372332,0.6342,-0.067610785,-0.43466404,-0.4921801,-1.1248417,0.9144776,-0.31463033,-0.059097804,2.1409786,-1.1834781,0.9064537,-0.16678351,-0.51904154,0.16662575,0.619776,-0.058243044,0.33482024,-0.21960987,0.6490789,0.4798587,0.4103473,-0.9126125,-1.0265127,0.20100121,1.059877,0.115191296,-0.07674099,-0.07238264,0.02662919,1.6914755,-0.074536756,-0.26346654,0.08854305,1.0011052,0.10534595,-0.63452154,0.51087195,0.38048247,-0.9511691,-1.4247836,0.35041052,-0.008827764,-0.87639475,0.37984702,0.66507053,0.21186884,0.7366281,0.12700456,-0.058906674,0
-0.5653036,0.51404274,0.54717857,-0.24849133,-0.12998153,-1.7239904,2.3897533,1.3096685,0.3148323,1.6683435,-0.3580699,-0.018418659,0.14179729,-0.20416197,1.6230743,1.2693696,-2.082408,0.63770604,0.008816224,0.43383402,-0.24852006,0.19167374,-0.019106075,-0.27936032,-0.85931456,0.7303697,-0.5672197,-0.83871055,0.75967973,-0.057242103,-0.22246332,-0.098958224,0.27302632,-0.8044706,0.6039854,0.13750397,-0.14775252,-1.2273189,1.6653215,0.9096108,-0.16069037,0.6561846,0.652742,-1.3151939,1.2259918,-0.018287161,0.6742286,-0.3219404,-0.83435947,0.316829,0
-0.032149646,-1.1257477,0.552232,0.47152233,0.62463367,-0.35672498,-1.5554618,0.22556688,-0.15077442,-0.33126494,0.77434224,0.0537658,0.14654876,1.5516655,-1.0704694,0.020551313,1.102469,0.97346723,0.008280813,-1.6075674,-0.42413607,0.94926614,1.3673824,0.9856551,0.20602483,0.05012566,-1.3318088,1.4397439,-1.2945151,1.5642056,-0.1556228,0.46760672,1.148513,1.9066464,0.35607827,0.7620035,1.1038353,0.9240095,-0.8500554,-1.336533,0.5497632,-0.27301607,-0.13083386,1.9689558,-0.3313784,-1.0360773,0.5273292,0.6695405,0.9141681,-1.0444365,0
-1.1826531,1.0416908,-0.9671012,0.9957902,0.08072846,0.25615597,-0.52600294,0.346729,-0.6882495,0.1196801,-0.32384667,0.42534503,1.0686051,0.13083868,1.2117399,-1.1524419,-0.116165794,-1.37124,0.1377584,-0.24296917,1.6760113,-0.40142736,-0.63045335,0.7021479,0.059085917,-0.23860049,-0.25829148,0.51469594,-0.14420679,0.17916307,0.95462257,-0.5197359,0.1702158,-0.976545,0.92573726,0.05328289,0.15203659,-1.2458323,0.3542179,-0.42327675,0.32212886,-0.9448157,0.12685418,1.8561937,-0.119802915,1.5292507,0.22911377,0.40313467,-0.24470992,-0.2027601,0
-0.2625814,-0.75880265,-0.32265806,0.23500997,-0.16178066,0.012012147,0.0019505967,-0.11685572,1.177795,-0.16482961,0.92851204,0.41168538,-1.138715,-0.817677,-0.26728952,-0.7801833,0.24734433,-0.08069595,-1.1842752,0.99425083,-0.3823696,-0.49626175,-0.3893711,-0.512466,-0.33038038,0.48919502,1.2057971,0.69593763,0.17146854,1.4903831,-0.24008262,0.4479352,-1.0338565,-0.49025795,-1.1908383,0.75918144,1.012607,0.7618139,-1.1985484,0.36936763,-0.9344192,-0.13198619,0.07887891,-1.4115654,0.10851462,-0.17983636,0.6717539,0.22482765,-0.8378478,0.1896026,0
-0.7129491,-1.1362171,0.52629477,0.9670487,0.29234815,-0.13762122,0.7529296,0.6264316,-0.9334037,-0.03432265,-1.1732041,0.37120846,0.8273902,0.7810791,0.115312226,-0.35403937,-1.9042873,-1.1632549,-0.6104116,0.17180036,-1.0729164,0.09728645,-0.5405391,-0.17189834,0.7453557,0.69361067,0.7369192,-1.3695035,-0.1364892,0.6400057,0.39464715,-1.6565347,0.456412,1.7245996,1.10585,0.4097318,-0.017501509,-0.08243532,0.16771056,0.43839252,1.0826403,-0.024669927,-1.1892561,-0.50990814,-0.32670385,-0.47634554,-1.1527382,-0.3744112,-0.400691,0.6007793,0
0.7427702,-0.4089735,-0.43477464,-1.6548762,1.4510479,0.23739944,1.1861651,1.633677,-1.1606467,0.5219881,-0.4019125,1.8191454,-0.13019252,0.8001979,2.3385348,-1.8366272,-0.075272,-0.3045173,-0.9604003,0.2692341,0.9974849,0.94010216,0.6398819,0.9657534,0.63704145,0.82223964,0.13843517,0.035256233,-1.0009876,1.467825,-1.0667388,1.4605339,1.0164926,-0.21090454,1.8291621,-0.009371792,0.048978873,-0.79273146,-1.3720505,0.62613744,-0.8396887,-0.779449,0.22458094,0.93365127,-0.32438424,0.26011318,-1.039733,-0.06894079,1.0160551,-0.34343025,0
-0.10109861,2.6513283,1.0301504,1.6077038,-0.59576637,2.302249,-0.94204974,-0.7735535,-0.6811124,-3.2613838,0.11072283,-3.1257885,-0.70580614,-1.0856377,-3.3040245,1.4344023,-0.68968123,-2.0007992,2.047667,-0.20295407,-2.242886,1.4175941,1.210837,0.3023319,2.4684484,0.97082376,-2.5993595,3.7649677,-0.20801578,-1.3963603,-1.9406646,-1.1442721,-0.79065764,0.79622763,-2.2803838,-1.6384809,0.298498,-0.18064821,1.687933,-1.6646017,1.0935339,-0.2544391,1.2941663,0.31605858,2.2366908,3.6016722,1.5256879,-1.8567967,-3.8394687,-0.28796887,0
-1.1613427,0.3010021,-1.8198267,-0.4656139,0.70494395,-0.36349097,-0.23456988,0.17179288,0.4483496,0.58666706,-1.061583,0.038327873,0.022309106,-1.0175762,1.3759277,-0.32516864,-0.7631021,-0.82680357,1.0021242,0.6560128,0.61747056,0.0895428,-1.0814418,0.09033215,-0.076805025,-1.32819,-0.02012153,-1.6649493,1.6490482,-0.8713994,2.409618,0.6794467,-1.5257392,-1.1876037,0.98532724,-0.10301523,-1.5740441,-0.5358291,0.1349205,0.9077553,0.23886864,-1.0236433,0.5062646,0.2845946,0.07022191,0.30202538,0.7725794,0.9563368,0.24723458,-0.98378474,0
-0.5642168,1.7620223,-0.5072425,0.3494358,-0.8530733,-0.16450182,-1.7977406,-0.48204747,0.3709454,0.12811041,-0.46423766,-1.7097486,0.65684056,2.725555,-1.359335,0.58306736,-0.22194207,-0.23174155,1.1497203,0.81636554,-1.6670016,-0.2091634,2.6863205,-0.53730935,-0.13516675,-2.9406037,0.41110802,0.7056646,-0.22977272,-0.72772014,-0.046188146,1.2937399,-1.3571846,-0.71871626,-0.7767018,-0.467172,0.4121518,0.5695189,1.7135597,-0.2724263,-0.27753848,1.0252115,1.5325906,0.0093540875,-0.6071413,-0.43459675,-1.8124382,-0.23353879,-0.5241567,-0.4644343,0
-0.8433048,-0.56105113,0.6435842,-0.79116285,0.27002233,-0.3952611,-1.152723,-0.05819619,0.7123635,-1.2324142,-0.15934671,-0.33792138,-0.46442705,-0.6831989,-1.2202169,-0.44301477,0.33756512,0.74258107,0.15502353,-0.32004416,-0.25525823,1.1198195,0.023783924,-0.4380556,0.95885074,-0.28274897,-0.64105076,-0.40139243,-1.270045,0.049318813,-1.220137,-0.4417381,0.47843,1.0098909,-0.24292374,-0.42622614,1.0337247,-0.052040204,-1.5108099,0.2529147,-0.43162236,1.3316815,-1.810523,1.5317099,0.49661314,-0.9421924,0.47147277,0.17414808,0.09658209,0.33540967,0
0.7369085,-2.127314,0.87017834,-0.57240164,0.4658872,0.18155764,0.7291398,0.32592165,-0.6758937,-0.6613585,1.5207785,1.2552938,-1.272352,1.3646001,-0.7098041,-0.51703775,0.6595937,0.3510333,-2.2593517,-0.75686854,0.5890992,0.42909455,1.4998462,0.31156847,0.7726975,-0.66546,0.84450257,-0.68797934,-1.8411583,1.0121851,0.5899244,-0.39203855,0.31636286,1.4546144,-0.3590431,-1.0811111,0.087614365,0.13921121,-0.7676553,-0.5647221,-0.18238087,0.5015414,-1.2878146,1.1435432,-0.050255153,-1.4774209,-0.34501106,0.6289738,1.0373338,0.19854276,0
-0.033135235,0.31529096,0.93497205,-0.023646394,0.45084623,0.21017207,0.6257331,0.6921715,-1.0584263,0.19498514,-0.7493162,0.3713987,-0.34756467,-0.19862792,-0.0368358,-0.34898743,0.895543,-0.24466047,-1.1988039,-0.46619695,-0.20504257,0.9959988,0.92612195,-0.12312676,-0.8675555,-0.038361512,-1.3601134,1.3230219,0.45775586,0.25343955,-0.49947894,0.4910967,-1.0365883,0.50820804,0.14103813,-2.2377245,-0.46085358,-0.019689105,0.6390367,-0.4572894,-0.07998609,-0.90839964,-0.12724058,-0.4879471,0.35881543,0.9831637,-0.4692569,-0.25485244,0.7590486,-0.14156935,0
-0.5852323,0.76110256,1.4072958,2.0172136,-0.15939094,0.13749565,-1.7278113,-1.1779742,-0.4307219,-2.9749517,2.190211,-1.3438324,-0.44367403,0.81733817,-1.9773473,1.2366167,0.4526713,1.8301761,0.3836646,-1.0706911,-0.4330005,1.0692217,2.686622,-1.7214569,0.5845412,-0.6500624,-1.3197808,-0.9903642,-0.028640373,-0.3638831,-1.8197923,0.32405812,-0.17823629,2.4225755,-0.71422213,0.2897135,0.66728157,1.710602,1.0449665,-0.12050078,1.6026487,0.38126132,0.8983943,-1.2288709,-0.17663674,-2.895172,-2.3232517,1.1658365,0.27165642,0.29358315,0
0.22028475,-0.35201982,1.1974453,0.74807054,-0.0032380284,-0.95911646,-0.92680675,-0.8052444,0.8880509,-1.3246698,1.6090487,-0.94859654,0.4857977,0.5106055,-0.89255285,1.291643,1.220948,0.84345925,0.54167366,-0.45364305,-0.75476104,0.040911507,1.1054791,-0.1988255,-0.46750426,-0.13840978,-1.4010035,0.6425778,-0.47445673,-0.15737888,-1.3616151,0.8044951,1.0946946,0.93580633,-0.12799385,-1.2940354,0.654566,0.7192669,-0.65274996,-0.19839096,0.30694416,0.03552766,0.4081498,-1.257558,-0.63654613,0.21224621,-0.7932994,-0.7099781,-0.00500459,-0.2717228,0
0.15260406,-0.000612792,-0.33473837,-0.22856288,0.16049202,-0.5552063,0.36107343,-1.0773491,0.5010246,0.16168684,1.778882,1.9028857,-0.26035732,-1.2077218,0.79015106,-0.26818225,-1.2974907,0.8356348,-1.0924611,0.90147024,-0.91259086,-0.5009298,-0.6791675,-0.101505086,0.29675,1.733593,-0.9740649,-0.2233169,-1.9317664,1.1001523,-1.028399,-0.32873297,0.062602066,1.64094,0.46894395,-0.2773829,-0.60002804,-0.20299679,-1.5272895,0.9012398,-0.58692217,-0.3151856,-1.1639249,-0.9185992,0.4412344,0.25433022,0.38995534,0.42724746,0.85478884,-0.2590976,0
-1.8456397,-0.12141457,-0.16045934,0.8795033,0.23571903,-1.3083276,1.4342579,0.35919783,0.4279441,0.68945295,0.25752285,0.25431082,0.5073944,0.27223006,1.257602,-0.045029324,0.20931007,0.63125336,-0.7131069,-0.22772169,-0.16407058,-0.40075678,0.36165997,-0.19670823,0.82285196,0.24950513,-0.03109931,-0.33089933,0.1407308,0.3975798,0.7449251,-0.102523215,0.44260636,-0.961408,-0.5238299,1.0940619,-0.29824424,0.6441278,0.37882265,-0.15559484,-0.01668867,0.8300413,1.0074698,-2.235533,-0.97115916,0.8028944,1.2027211,-0.44681665,-0.7924761,1.1021687,0
-1.1762447,-0.072168976,1.1343136,-0.3640822,-0.5148828,0.2192691,0.42993873,0.0014225942,-0.6729875,-0.49542552,1.5389934,-0.62370265,-0.036620304,-0.35029283,-1.3607827,0.14398885,-0.39887577,0.7595209,-0.75366634,-0.86627406,-0.9958539,-0.31450644,0.031622734,-0.95670074,0.1919885,0.61415803,-0.16428012,-0.21375386,-0.1685399,1.2017752,-1.3991245,-0.6711704,0.7997053,0.6483547,-0.2059117,0.05835681,-0.11643674,0.037208594,-0.82984334,0.5867243,0.8700562,1.0718294,-1.2485718,0.9904961,1.5367113,-0.30229107,0.482342,-0.46606183,-0.078013495,-0.06415908,0
-0.6553672,-1.1957802,1.0201787,0.47679275,-0.833299,-1.32293,0.12535194,-0.522397,0.9928411,-1.1381747,-0.21311858,-1.0819145,-0.39690045,-0.69907886,-0.6208703,-0.34035113,0.422013,-0.316911,-1.594068,0.71224654,-1.3626858,-0.72434556,-0.5912376,-0.7339224,0.19215667,0.08336027,0.9134882,0.61356586,1.0151942,1.2249056,-0.9207282,-0.4381129,-1.7874184,0.3874714,-1.7974017,0.4122528,0.23456801,1.1446263,1.1166573,-0.041542534,-0.6724857,1.6297101,-1.3345103,-0.9211127,-1.2515451,-0.45970815,0.47737187,-1.4244294,-2.4538777,1.2837898,0
-0.70859295,-0.23674744,0.76465935,-2.5077953,0.90734434,0.26633736,1.180616,1.4408695,-0.08008253,0.6214552,0.7506704,0.14097878,-1.0453482,1.5256641,0.8038336,0.12215194,-1.1509558,-1.5940708,-1.4906832,0.8471572,-0.5991343,1.2677408,0.79860526,-0.24055663,0.16126607,1.2982206,1.348014,-0.019741876,0.32909125,1.1510036,0.21205996,-0.110913076,1.6317834,-0.17606202,0.8167324,-0.3864027,-0.48758942,-0.41732296,-0.39520752,0.52277684,-1.5059344,-1.3187772,0.18228318,0.12545358,0.44777384,-0.096587814,-0.4169892,-0.11423172,0.12771587,-0.05029822,0
0.3732463,0.62736624,-0.4545203,-0.36911628,0.7377872,-0.21600033,-0.50158423,0.6288678,-0.58872634,2.1602163,0.49495742,0.57500005,0.97452265,0.21004342,0.9869054,-0.70772785,0.79237413,-1.1252232,-1.5459605,0.29420027,-0.033595614,-0.5452258,1.0605894,-0.25266042,-0.8582995,0.7949018,0.6947876,-0.44083112,0.28478748,-0.46050736,0.9064105,1.5785465,0.92481816,-0.8317634,0.8326911,0.89661044,-1.1134356,-0.18287724,0.6892469,0.96597016,0.32458434,-0.7459874,0.3864261,-1.148641,-0.7573855,0.5250919,-0.19559856,0.3832512,0.023719603,-1.5785457,0
-1.5900106,-0.73766136,0.9280607,-0.17074226,0.96167696,0.95410395,-0.2138613,-1.4623306,0.08152848,-0.32036328,0.71313035,1.403711,-0.078636296,0.36599624,0.060707085,0.7384371,0.5439415,0.8779125,0.45882103,-0.3607341,-0.44232696,0.4631158,0.43264997,-1.2527237,0.79264534,1.9772696,-1.2463102,-0.6153066,-1.1063566,-0.016479002,0.16628231,1.2264166,0.18129927,-0.042513452,-0.5089122,0.42621464,-0.050300416,-0.6712925,-1.3972378,-0.69459057,0.10206234,-0.058450226,-1.1779541,-0.97769994,1.6879898,-1.4233377,0.15385906,1.1828948,1.1517298,0.15536565,0
1.0344548,-1.360992,-0.26240885,-2.0503285,0.2889057,0.13431898,1.1531283,-0.6893447,0.649929,0.72107756,0.865855,0.7645775,0.28168252,0.23279409,1.722947,-1.0466994,0.3761537,-1.2327379,-0.9728276,0.46791664,0.87442505,-0.6297241,-0.77199817,0.5856803,-1.125526,0.72857636,-0.29202133,-1.287184,-1.3621635,0.5288623,-0.04509546,0.06453403,-0.32348254,-0.6360989,1.2442093,0.28008807,0.3567795,0.62223417,-1.9034221,0.6803764,-1.4590888,-0.16682863,-0.97999376,-0.65718514,0.5967899,0.22169067,1.0906944,0.20656647,1.5215058,0.4473738,0
